Abbreviation,Type_cond,Type,Support/Copolymer/metal-organic framework (MOF),IL Cation name,IL Cation SMILE,IL Anion name,IL Anion SMILE,PIL Monomer Cation name,PIL Monomer Cation SMILE,PIL Anion name,PIL Anion SMILE,Full Name,Material 1,Material 2,Material 3,Material 4,Material 5,Material 6,Temperatures (degC),Pressures (bar),P,P(CO2) Error,alph,alphErr,DOI URL,Article Title,Authors,Journal,J_abb,Volume,Page,Year,Institutions,Corresponding Author,Corresponding Author Email,Corresponding Author Institution
PIL–20IL,PIL-IL,PIL-IL,,1-butyl-1-methylpyrrolidinium [Pyr14],C[N+]1(CCCC)CCCC1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,Diallyldimethylammonium [DADMA],C=CC1C[N+](C)(C)CC1CCCC2C[N+](C)(C)CC2C=C,Tricyanomethanide [C(CN)3],N%23C[C-](C%23N)C%23N,poly([1-methyl-1-methylpyrrolidinium [Pyr11]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) with 20 wt% ([1-butyl-1-methylpyrrolidinium [Pyr14]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]),1-methyl-1-methylpyrrolidinium [Pyr11],bis(trifluoromethylsulfonyl)imide [Tf2N],1-butyl-1-methylpyrrolidinium [Pyr14],,,,21,1,25,0.2,32,0.7,https://dx.doi.org/10.1016/j.memsci.2012.10.044,Pyrrolidinium-based polymeric ionic liquid materials: New perspectives for CO2 separation membranes,"Tomé, Liliana C.; Mecerreyes, David; Freire, Carmen S.R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",Journal of Membrane Science,J. Membr. Sci.,428,260-266,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal ; University of the Basque Country UPV/EHU, Donostia-San Sebastian, Spain ; Basque Foundation for Science, Bilbao, Spain","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
PIL–80IL,PIL-IL,PIL-IL,,1-butyl-1-methylpyrrolidinium [Pyr14],C[N+]1(CCCC)CCCC1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,Diallyldimethylammonium [DADMA],C=CC1C[N+](C)(C)CC1CCCC2C[N+](C)(C)CC2C=C,Tricyanomethanide [C(CN)3],N%23C[C-](C%23N)C%23N,Porous hydrophobic poly(vinylidene fluoride) [PVDF] supported [poly([1-methyl-1-methylpyrrolidinium [Pyr11]] [Tricyanomethanide [C(CN)3]])] with 80 wt% ([1-butyl-1-methylpyrrolidinium [Pyr14]] [Tricyanomethanide [C(CN)3]]),Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-methyl-1-methylpyrrolidinium [Pyr11],Tricyanomethanide [C(CN)3],1-butyl-1-methylpyrrolidinium [Pyr14],,,21,1,313,1,28.9,0.4,https://dx.doi.org/10.1016/j.memsci.2012.10.044,Pyrrolidinium-based polymeric ionic liquid materials: New perspectives for CO2 separation membranes,"Tomé, Liliana C.; Mecerreyes, David; Freire, Carmen S.R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",Journal of Membrane Science,J. Membr. Sci.,428,260-266,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal ; University of the Basque Country UPV/EHU, Donostia-San Sebastian, Spain ; Basque Foundation for Science, Bilbao, Spain","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
Pure IL SILM,SILM,SILM,Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-butyl-1-methylpyrrolidinium [Pyr14],C[N+]1(CCCC)CCCC1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Porous hydrophobic poly(vinylidene fluoride) [PVDF] supported [1-butyl-1-methylpyrrolidinium [Pyr14]] [Tricyanomethanide [C(CN)3]],Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-butyl-1-methylpyrrolidinium [Pyr14],Tricyanomethanide [C(CN)3],,,,21,1,340,1,28.4,0.3,https://dx.doi.org/10.1016/j.memsci.2012.10.044,Pyrrolidinium-based polymeric ionic liquid materials: New perspectives for CO2 separation membranes,"Tomé, Liliana C.; Mecerreyes, David; Freire, Carmen S.R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",Journal of Membrane Science,J. Membr. Sci.,428,260-266,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal ; University of the Basque Country UPV/EHU, Donostia-San Sebastian, Spain ; Basque Foundation for Science, Bilbao, Spain","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[Ch][Lac]-based SILM,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],Cholinium [Ch],C[N+](C)(C)CCO,Lactate [Lac],CC(O)C([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [Cholinium [Ch]] [Lactate [Lac]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],Cholinium [Ch],Lactate [Lac],,,,20,1,7,,16.28,,https://dx.doi.org/10.1002/cssc.201300613,Cholinium-based Supported Ionic Liquid Membranes: A Sustainable Route for Carbon Dioxide Separation,"Tomé, Liliana C.; Patinha, David J. S.; Ferreira, Rui; Garcia, Helga; Silva Pereira, Cristina; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",ChemSusChem,ChemSusChem.,7 (1),110-113,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][NTf2],SILM,SILM,Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Porous hydrophobic poly(vinylidene fluoride) [PVDF] supported [1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]],Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,20,1,589,1,35.5,0.3,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][NTf2]0.75[Ac]0.25,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N] and Acetate [Ac],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.CC([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [0.5 mol fraction [bis(trifluoromethylsulfonyl)imide [Tf2N]] and 0.5 mol fraction [Acetate [Ac]]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],Acetate [Ac],,,20,1,503,1.8,33.4,0.7,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][NTf2]0.5[Ac]0.5,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N] and Acetate [Ac],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.CC([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [0.5 mol fraction [bis(trifluoromethylsulfonyl)imide [Tf2N]] and 0.5 mol fraction [Acetate [Ac]]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],Acetate [Ac],,,20,1,336,3.4,33.4,0.7,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][NTf2]0.25[Ac]0.75,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N] and Acetate [Ac],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.CC([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [0.5 mol fraction [bis(trifluoromethylsulfonyl)imide [Tf2N]] and 0.5 mol fraction [Acetate [Ac]]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],Acetate [Ac],,,20,1,214,0.4,34.4,1.1,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][Ac],SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,Acetate [Ac],CC([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [Acetate [Ac]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],Acetate [Ac],,,,20,1,118,5.8,36.4,1.9,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][NTf2]0.5[DCA]0.5,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N] and Dicyanamide [DCA],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.N%23C[N-]C%23N,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [0.5 mol fraction [bis(trifluoromethylsulfonyl)imide [Tf2N]] and 0.5 mol fraction [Dicyanamide [DCA]]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],Dicyanamide [DCA],,,20,1,589,1.9,41.8,0.7,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][DCA],SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,Dicyanamide [DCA],N%23C[N-]C%23N,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [Dicyanamide [DCA]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],Dicyanamide [DCA],,,,20,1,476,0.8,67.8,0.6,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C6mim][Tf2N] neat,SILM,SILM,Porous hydrophilic polyethersulfone [PES],1-hexyl-3-methylimidazolium [hmim],C[N+]1=CN(C=C1)CCCCCC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Porous hydrophilic polyethersulfone [PES] supported ([1-hexyl-3-methylimidazolium [hmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) neat,Porous hydrophilic polyethersulfone [PES],1-hexyl-3-methylimidazolium [hmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,N/A,N/A,700,10,23,,https://dx.doi.org/10.1021/cm900726p,Physically Gelled Ionic Liquids: Solid Membrane Materials with Liquidlike CO2 Gas Transport,"Voss, Bret A.; Bara, Jason E.; Gin, Douglas L.; Noble, Richard D.",Chemistry of Materials,Chem. Mater.,21 (14),3027-3029,2009,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
[C6mim][Tf2N] gel,SILM,SILM,Porous hydrophilic polyethersulfone [PES],1-hexyl-3-methylimidazolium [hmim],C[N+]1=CN(C=C1)CCCCCC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Porous hydrophilic polyethersulfone [PES] supported ([1-hexyl-3-methylimidazolium [hmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) gelled by 12-hydroxystearic acid [HSA],Porous hydrophilic polyethersulfone [PES],1-hexyl-3-methylimidazolium [hmim],bis(trifluoromethylsulfonyl)imide [Tf2N],12-hydroxystearic acid [HSA],,,N/A,N/A,650,10,22,,https://dx.doi.org/10.1021/cm900726p,Physically Gelled Ionic Liquids: Solid Membrane Materials with Liquidlike CO2 Gas Transport,"Voss, Bret A.; Bara, Jason E.; Gin, Douglas L.; Noble, Richard D.",Chemistry of Materials,Chem. Mater.,21 (14),3027-3029,2009,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
SOS22,Polymer-IL,Polymer-IL,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 22 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])},1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 22 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])} and {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]},polystyrene-b-poly(ethylene oxide) diblock copolymer [SO],polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,1,716,,39.78,,https://dx.doi.org/10.1016/j.memsci.2016.03.045,Elastic free-standing RTIL composite membranes for CO 2 /N 2 separation based on sphere-forming triblock/diblock copolymer blends,"Wijayasekara, Dilanji B.; Cowan, Matthew G.; Lewis, Jackson T.; Gin, Douglas L.; Noble, Richard D.; Bailey, Travis S.",Journal of Membrane Science,J. Membr. Sci.,511,170-179,2016,"Colorado State University, Fort Collins, CO, USA ; University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
SOS46,Polymer-IL,Polymer-IL,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 46 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])},1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 46 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])} and {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]},polystyrene-b-poly(ethylene oxide) diblock copolymer [SO],polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,1,796,,36.18,,https://dx.doi.org/10.1016/j.memsci.2016.03.045,Elastic free-standing RTIL composite membranes for CO 2 /N 2 separation based on sphere-forming triblock/diblock copolymer blends,"Wijayasekara, Dilanji B.; Cowan, Matthew G.; Lewis, Jackson T.; Gin, Douglas L.; Noble, Richard D.; Bailey, Travis S.",Journal of Membrane Science,J. Membr. Sci.,511,170-179,2016,"Colorado State University, Fort Collins, CO, USA ; University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
NPTAm-1,PIL-BCP,PIL-CP,"1-(4-ethylbenzyl)-4-((o-tolyloxy)methyl)-1,2,3-triazole",,,,,"1-(2-(2-(2-ethoxyethoxy)ethoxy)ethyl)-3-methyl-4-(o-tolyloxy)-1,2,3-triazolium",C=CC1=C(OCC2=CN(N=[N+]2C)COCCOCCOCCC)C=CC=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"[60% poly(1-(4-ethylbenzyl)-4-((o-tolyloxy)methyl)-1,2,3-triazole)-b-40% poly(1-(2-(2-(2-ethoxyethoxy)ethoxy)ethyl)-3-methyl-4-(o-tolyloxy)-1,2,3-triazolium)] [bis(trifluoromethylsulfonyl)imide [Tf2N]]","1-(4-ethylbenzyl)-4-((o-tolyloxy)methyl)-1,2,3-triazole","1-(2-(2-(2-ethoxyethoxy)ethoxy)ethyl)-3-methyl-4-(o-tolyloxy)-1,2,3-triazolium",bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,4,264.7,,18.4,,https://dx.doi.org/10.1039/C8RA00541A,"Novolac-based poly(1,2,3-triazolium)s with good ionic conductivity and enhanced CO2 permeation","Ye, Lvyuan; Wan, Liqiang; Tang, Junkun; Li, Yujing; Huang, Farong.",RSC Advances,RSC Adv.,8 (16),8552-8557,2018,"East China University of Science and Technology, Ministry of Education, Shanghai, China","Huang, Farong",fhuanglab@ecust.edu.cn ,"East China University of Science and Technology, Ministry of Education, Shanghai, China"
NPTAm-3,PIL-BCP,PIL-CP,"1-(4-ethylbenzyl)-4-((o-tolyloxy)methyl)-1,2,3-triazole",,,,,"1-(2-(2-(2-ethoxyethoxy)ethoxy)ethyl)-3-methyl-4-(o-tolyloxy)-1,2,3-triazolium",C=CC1=C(OCC2=CN(N=[N+]2C)COCCOCCOCCC)C=CC=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"[20% poly(1-(4-ethylbenzyl)-4-((o-tolyloxy)methyl)-1,2,3-triazole)-b-48% poly(1-(2-(2-(2-ethoxyethoxy)ethoxy)ethyl)-3-methyl-4-(o-tolyloxy)-1,2,3-triazolium)] [bis(trifluoromethylsulfonyl)imide [Tf2N]]","1-(4-ethylbenzyl)-4-((o-tolyloxy)methyl)-1,2,3-triazole","1-(2-(2-(2-ethoxyethoxy)ethoxy)ethyl)-3-methyl-4-(o-tolyloxy)-1,2,3-triazolium",bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,4,434.5,,12.3,,https://dx.doi.org/10.1039/C8RA00541A,"Novolac-based poly(1,2,3-triazolium)s with good ionic conductivity and enhanced CO2 permeation","Ye, Lvyuan; Wan, Liqiang; Tang, Junkun; Li, Yujing; Huang, Farong.",RSC Advances,RSC Adv.,8 (16),8552-8557,2018,"East China University of Science and Technology, Ministry of Education, Shanghai, China","Huang, Farong",fhuanglab@ecust.edu.cn ,"East China University of Science and Technology, Ministry of Education, Shanghai, China"
GO-[BMIM][BF4]-SILM,SILM,SILM,Anodic alumina oxide [AAO],1-Butyl-3-methylimidazolium [bmim],C[N+]1=CN(CCCC)C=C1,Tetrafluoroborate [BF4],F[B-](F)(F)F,,,,,Anodic alumina oxide [AAO] supported ([Graphene oxide [GO]] [1-Butyl-3-methylimidazolium [bmim]] [Tetrafluoroborate [BF4]]) blend,Anodic alumina oxide [AAO],Graphene oxide [GO],1-Butyl-3-methylimidazolium [bmim],Tetrafluoroborate [BF4],,,25,N/A,65.36,,363,,https://dx.doi.org/10.1021/acsnano.8b00367,Ionic Liquid Selectively Facilitates CO2 Transport through Graphene Oxide Membrane,"Ying, Wen; Cai, Jingsong; Zhou, Ke; Chen, Danke; Ying, Yulong; Guo, Yi; Kong, Xueqian; Xu, Zhiping; Peng, Xinsheng.",ACS Nano,ACS Nano.,12 (6),5385-5393,2018,"Zhejiang University, Hangzhou, China ; Tsinghua University, Beijing, China","Peng, Xinsheng",pengxinsheng@zju.edu.cn,"Zhejiang University, Hangzhou, China"
6FDA-MDA,No IL Membrane,No IL Membrane,,,,,,,,,,"poly({m-phenylenediamine  [MDA]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})","2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]",m-phenylenediamine  [MDA],,,,,35,10,15.8,,24.69,,https://dx.doi.org/10.1002/app.43077,Gas transport properties in (6FDA-RTIL)-(6FDA-MDA) block copolyimides,"Zhang, Caili; Cao, Bing; Coleman, Maria R.; Li, Pei.",Journal of Applied Polymer Science,J. Appl. Polym. Sci.,133 (9),43077,2015,"Beijing University of Chemical Technology, Beijing, China ; The University of Toledo, Toledo, OH, USA","Coleman, Maria R.",maria.coleman6@utoledo.edu,"The University of Toledo, Toledo, OH, USA"
6.5 mol %-L,PIL-BCP,PIL-CP,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] and m-phenylenediamine  [MDA]",,,,,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] - 1-allyl-3-propane-imidazolium",C=CC[N+]1=CN(CCCN2C(C(C=CC(C(C(F)(F)F)(C(F)(F)F)C3CCC(C(NC4=O)=O)=C4C3)=C5)=C5C2=O)=O)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"Long block copolyimide (high RTIL molecular weight) [6.5 mol% poly({[1,3-di(3-aminopropyl) imidazolium [DAPIM]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]-b-[poly({m-phenylenediamine  [MDA]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]","2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]","1,3-di(3-aminopropyl) imidazolium [DAPIM]",m-phenylenediamine  [MDA],bis(trifluoromethylsulfonyl)imide [Tf2N],,,35,10,9.08,,23.28,,https://dx.doi.org/10.1002/app.43077,Gas transport properties in (6FDA-RTIL)-(6FDA-MDA) block copolyimides,"Zhang, Caili; Cao, Bing; Coleman, Maria R.; Li, Pei.",Journal of Applied Polymer Science,J. Appl. Polym. Sci.,133 (9),43077,2015,"Beijing University of Chemical Technology, Beijing, China ; The University of Toledo, Toledo, OH, USA","Coleman, Maria R.",maria.coleman6@utoledo.edu,"The University of Toledo, Toledo, OH, USA"
