Abbreviation,Type_cond,Type,Support/Copolymer/metal-organic framework (MOF),IL Cation name,IL Cation SMILE,IL Anion name,IL Anion SMILE,PIL Monomer Cation name,PIL Monomer Cation SMILE,PIL Anion name,PIL Anion SMILE,Full Name,Material 1,Material 2,Material 3,Material 4,Material 5,Material 6,Temperatures (degC),Pressures (bar),P,P(CO2) Error,alph,alphErr,DOI URL,Article Title,Authors,Journal,J_abb,Volume,Page,Year,Institutions,Corresponding Author,Corresponding Author Email,Corresponding Author Institution
[C2mim][NTf2]0.5[Ac]0.5,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N] and Acetate [Ac],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.CC([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [0.5 mol fraction [bis(trifluoromethylsulfonyl)imide [Tf2N]] and 0.5 mol fraction [Acetate [Ac]]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],Acetate [Ac],,,20,1,336,3.4,17.7,0.2,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][NTf2]0.25[Ac]0.75,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N] and Acetate [Ac],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.CC([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [0.5 mol fraction [bis(trifluoromethylsulfonyl)imide [Tf2N]] and 0.5 mol fraction [Acetate [Ac]]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],Acetate [Ac],,,20,1,214,0.4,17,0.1,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][Ac],SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,Acetate [Ac],CC([O-])=O,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [Acetate [Ac]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],Acetate [Ac],,,,20,1,118,5.8,16.3,1.3,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][NTf2]0.5[DCA]0.5,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N] and Dicyanamide [DCA],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.N#C[N-]C#N,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [0.5 mol fraction [bis(trifluoromethylsulfonyl)imide [Tf2N]] and 0.5 mol fraction [Dicyanamide [DCA]]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],Dicyanamide [DCA],,,20,1,589,1.9,19.1,0.2,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[C2mim][DCA],SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,Dicyanamide [DCA],N#C[N-]C#N,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [Dicyanamide [DCA]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],Dicyanamide [DCA],,,,20,1,476,0.8,23,0.1,https://dx.doi.org/10.1039/c3ra41269e,CO2 separation applying ionic liquid mixtures: the effect of mixing different anions on gas permeation through supported ionic liquid membranes,"Tomé, Liliana C.; Patinha, David J. S.; Freire, Carmen S. R.; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",RSC Advances,RSC Adv.,3 (30),12220,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
U25,Polymer-IL,Polymer-IL,Poly(vinylidene fluoride-co-hexafluoropropylene),1-hexyl-3-methylimidazolium [hmim],C[N+]1=CN(C=C1)CCCCCC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Poly(vinylidene fluoride-co-hexafluoropropylene) with 70 wt% [1-hexyl-3-methylimidazolium [hmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]],Poly(vinylidene fluoride-co-hexafluoropropylene),1-hexyl-3-methylimidazolium [hmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,2,325.4,,11.4,,https://dx.doi.org/10.1016/j.memsci.2011.08.061,Ionic liquid membranes for carbon dioxide-methane separation,"Uchytil, P.; Schauer, J.; Petrychkovych, R.; Setnickova, K.; Suen, S.Y.",Journal of Membrane Science,J. Membr. Sci.,383 (1-2),262-271,2011,"Academy of Sciences of the Czech Republic, Czech Republic ; National Chung Hsing University, Taichung, Taiwan","Uchytil, P.",Uchyt@icpf.cas.cz,"Academy of Sciences of the Czech Republic, Czech Republic"
U16,Polymer-IL,Polymer-IL,Poly(vinylidene fluoride-co-hexafluoropropylene),1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Poly(vinylidene fluoride-co-hexafluoropropylene) with 75 wt% [1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]],Poly(vinylidene fluoride-co-hexafluoropropylene),1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,2,483.6,,15.3,,https://dx.doi.org/10.1016/j.memsci.2011.08.061,Ionic liquid membranes for carbon dioxide-methane separation,"Uchytil, P.; Schauer, J.; Petrychkovych, R.; Setnickova, K.; Suen, S.Y.",Journal of Membrane Science,J. Membr. Sci.,383 (1-2),262-271,2011,"Academy of Sciences of the Czech Republic, Czech Republic ; National Chung Hsing University, Taichung, Taiwan","Uchytil, P.",Uchyt@icpf.cas.cz,"Academy of Sciences of the Czech Republic, Czech Republic"
support arrangement [hmim][Tf2N],SILM,SILM,polyethersulfone filled with 20 wt% nanoparticles of sodium montmorillonite [PES + MMT],1-hexyl-3-methylimidazolium [hmim],C[N+]1=CN(C=C1)CCCCCC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,([1-hexyl-3-methylimidazolium [hmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) supported by (polyethersulfone filled with 20 wt% nanoparticles of sodium montmorillonite [PES + MMT]),polyethersulfone filled with 20 wt% nanoparticles of sodium montmorillonite [PES + MMT],1-hexyl-3-methylimidazolium [hmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,2,3.58,,31,,https://dx.doi.org/10.1016/j.memsci.2011.08.061,Ionic liquid membranes for carbon dioxide-methane separation,"Uchytil, P.; Schauer, J.; Petrychkovych, R.; Setnickova, K.; Suen, S.Y.",Journal of Membrane Science,J. Membr. Sci.,383 (1-2),262-271,2011,"Academy of Sciences of the Czech Republic, Czech Republic ; National Chung Hsing University, Taichung, Taiwan","Uchytil, P.",Uchyt@icpf.cas.cz,"Academy of Sciences of the Czech Republic, Czech Republic"
sandwich arrangement [hmim][Tf2N],SILM,SILM,polyethersulfone filled with 20 wt% nanoparticles of sodium montmorillonite [PES + MMT],1-hexyl-3-methylimidazolium [hmim],C[N+]1=CN(C=C1)CCCCCC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,([1-hexyl-3-methylimidazolium [hmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) supported by (polyethersulfone filled with 20 wt% nanoparticles of sodium montmorillonite [PES + MMT]),polyethersulfone filled with 20 wt% nanoparticles of sodium montmorillonite [PES + MMT],1-hexyl-3-methylimidazolium [hmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,2,2.84,,33,,https://dx.doi.org/10.1016/j.memsci.2011.08.061,Ionic liquid membranes for carbon dioxide-methane separation,"Uchytil, P.; Schauer, J.; Petrychkovych, R.; Setnickova, K.; Suen, S.Y.",Journal of Membrane Science,J. Membr. Sci.,383 (1-2),262-271,2011,"Academy of Sciences of the Czech Republic, Czech Republic ; National Chung Hsing University, Taichung, Taiwan","Uchytil, P.",Uchyt@icpf.cas.cz,"Academy of Sciences of the Czech Republic, Czech Republic"
support arrangement [emim][Tf2N],SILM,SILM,Cellulose Acetate [CA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,([1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) supported by (Cellulose Acetate [CA]),Cellulose Acetate [CA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,2,3.58,,66,,https://dx.doi.org/10.1016/j.memsci.2011.08.061,Ionic liquid membranes for carbon dioxide-methane separation,"Uchytil, P.; Schauer, J.; Petrychkovych, R.; Setnickova, K.; Suen, S.Y.",Journal of Membrane Science,J. Membr. Sci.,383 (1-2),262-271,2011,"Academy of Sciences of the Czech Republic, Czech Republic ; National Chung Hsing University, Taichung, Taiwan","Uchytil, P.",Uchyt@icpf.cas.cz,"Academy of Sciences of the Czech Republic, Czech Republic"
sandwich arrangement [emim][Tf2N],SILM,SILM,Cellulose Acetate [CA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,([1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) supported by (Cellulose Acetate [CA]),Cellulose Acetate [CA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,25,2,4.78,,52,,https://dx.doi.org/10.1016/j.memsci.2011.08.061,Ionic liquid membranes for carbon dioxide-methane separation,"Uchytil, P.; Schauer, J.; Petrychkovych, R.; Setnickova, K.; Suen, S.Y.",Journal of Membrane Science,J. Membr. Sci.,383 (1-2),262-271,2011,"Academy of Sciences of the Czech Republic, Czech Republic ; National Chung Hsing University, Taichung, Taiwan","Uchytil, P.",Uchyt@icpf.cas.cz,"Academy of Sciences of the Czech Republic, Czech Republic"
SOS22,Polymer-IL,Polymer-IL,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 22 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])},1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 22 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])} and {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]},polystyrene-b-poly(ethylene oxide) diblock copolymer [SO],polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,1,716,,17.46,,https://dx.doi.org/10.1016/j.memsci.2016.03.045,Elastic free-standing RTIL composite membranes for CO 2 /N 2 separation based on sphere-forming triblock/diblock copolymer blends,"Wijayasekara, Dilanji B.; Cowan, Matthew G.; Lewis, Jackson T.; Gin, Douglas L.; Noble, Richard D.; Bailey, Travis S.",Journal of Membrane Science,J. Membr. Sci.,511,170-179,2016,"Colorado State University, Fort Collins, CO, USA ; University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
SOS46,Polymer-IL,Polymer-IL,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 46 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])},1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Block copolymer/RTIL blend: {(polystyrene-b-poly(ethylene oxide) diblock copolymer [SO]) with 46 wt% (polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS])} and {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]},polystyrene-b-poly(ethylene oxide) diblock copolymer [SO],polystyrene-b-poly(ethylene oxide)-b-polystyrene triblock copolymer [SOS],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,1,796,,20.95,,https://dx.doi.org/10.1016/j.memsci.2016.03.045,Elastic free-standing RTIL composite membranes for CO 2 /N 2 separation based on sphere-forming triblock/diblock copolymer blends,"Wijayasekara, Dilanji B.; Cowan, Matthew G.; Lewis, Jackson T.; Gin, Douglas L.; Noble, Richard D.; Bailey, Travis S.",Journal of Membrane Science,J. Membr. Sci.,511,170-179,2016,"Colorado State University, Fort Collins, CO, USA ; University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
GO-[BMIM][BF4]-SILM,SILM,SILM,Anodic alumina oxide [AAO],1-Butyl-3-methylimidazolium [bmim],C[N+]1=CN(CCCC)C=C1,Tetrafluoroborate [BF4],F[B-](F)(F)F,,,,,Anodic alumina oxide [AAO] supported ([Graphene oxide [GO]] [1-Butyl-3-methylimidazolium [bmim]] [Tetrafluoroborate [BF4]]) blend,Anodic alumina oxide [AAO],Graphene oxide [GO],1-Butyl-3-methylimidazolium [bmim],Tetrafluoroborate [BF4],,,25,N/A,65.36,,242,,https://dx.doi.org/10.1021/acsnano.8b00367,Ionic Liquid Selectively Facilitates CO2 Transport through Graphene Oxide Membrane,"Ying, Wen; Cai, Jingsong; Zhou, Ke; Chen, Danke; Ying, Yulong; Guo, Yi; Kong, Xueqian; Xu, Zhiping; Peng, Xinsheng.",ACS Nano,ACS Nano.,12 (6),5385-5393,2018,"Zhejiang University, Hangzhou, China ; Tsinghua University, Beijing, China","Peng, Xinsheng",pengxinsheng@zju.edu.cn,"Zhejiang University, Hangzhou, China"
6FDA-MDA,No IL Membrane,No IL Membrane,,,,,,,,,,"poly({m-phenylenediamine  [MDA]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})","2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]",m-phenylenediamine  [MDA],,,,,35,10,15.8,,44,,https://dx.doi.org/10.1002/app.43077,Gas transport properties in (6FDA-RTIL)-(6FDA-MDA) block copolyimides,"Zhang, Caili; Cao, Bing; Coleman, Maria R.; Li, Pei.",Journal of Applied Polymer Science,J. Appl. Polym. Sci.,133 (9),43077,2015,"Beijing University of Chemical Technology, Beijing, China ; The University of Toledo, Toledo, OH, USA","Coleman, Maria R.",maria.coleman6@utoledo.edu,"The University of Toledo, Toledo, OH, USA"
6.5 mol %-L,PIL-BCP,PIL-CP,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] and m-phenylenediamine  [MDA]",,,,,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] - 1-allyl-3-propane-imidazolium",C=CC[N+]1=CN(CCCN2C(C(C=CC(C(C(F)(F)F)(C(F)(F)F)C3CCC(C(NC4=O)=O)=C4C3)=C5)=C5C2=O)=O)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"Long block copolyimide (high RTIL molecular weight) [6.5 mol% poly({[1,3-di(3-aminopropyl) imidazolium [DAPIM]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]-b-[poly({m-phenylenediamine  [MDA]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]","2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]","1,3-di(3-aminopropyl) imidazolium [DAPIM]",m-phenylenediamine  [MDA],bis(trifluoromethylsulfonyl)imide [Tf2N],,,35,10,9.08,,53.4,,https://dx.doi.org/10.1002/app.43077,Gas transport properties in (6FDA-RTIL)-(6FDA-MDA) block copolyimides,"Zhang, Caili; Cao, Bing; Coleman, Maria R.; Li, Pei.",Journal of Applied Polymer Science,J. Appl. Polym. Sci.,133 (9),43077,2015,"Beijing University of Chemical Technology, Beijing, China ; The University of Toledo, Toledo, OH, USA","Coleman, Maria R.",maria.coleman6@utoledo.edu,"The University of Toledo, Toledo, OH, USA"
25.8 mol %-L,PIL-BCP,PIL-CP,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] and m-phenylenediamine  [MDA]",,,,,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] - 1-allyl-3-propane-imidazolium",C=CC[N+]1=CN(CCCN2C(C(C=CC(C(C(F)(F)F)(C(F)(F)F)C3CCC(C(NC4=O)=O)=C4C3)=C5)=C5C2=O)=O)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"Long block copolyimide (high RTIL molecular weight) [25.8 mol% poly({[1,3-di(3-aminopropyl) imidazolium [DAPIM]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]-b-[poly({m-phenylenediamine  [MDA]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]","2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]","1,3-di(3-aminopropyl) imidazolium [DAPIM]",m-phenylenediamine  [MDA],bis(trifluoromethylsulfonyl)imide [Tf2N],,,35,10,7.22,,72.3,,https://dx.doi.org/10.1002/app.43077,Gas transport properties in (6FDA-RTIL)-(6FDA-MDA) block copolyimides,"Zhang, Caili; Cao, Bing; Coleman, Maria R.; Li, Pei.",Journal of Applied Polymer Science,J. Appl. Polym. Sci.,133 (9),43077,2015,"Beijing University of Chemical Technology, Beijing, China ; The University of Toledo, Toledo, OH, USA","Coleman, Maria R.",maria.coleman6@utoledo.edu,"The University of Toledo, Toledo, OH, USA"
6.5 mol %-S,PIL-BCP,PIL-CP,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] and m-phenylenediamine  [MDA]",,,,,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] - 1-allyl-3-propane-imidazolium",C=CC[N+]1=CN(CCCN2C(C(C=CC(C(C(F)(F)F)(C(F)(F)F)C3CCC(C(NC4=O)=O)=C4C3)=C5)=C5C2=O)=O)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"Short block copolyimide (low RTIL molecular weight) [6.5 mol% poly({[1,3-di(3-aminopropyl) imidazolium [DAPIM]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]-b-[poly({m-phenylenediamine  [MDA]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]","2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]","1,3-di(3-aminopropyl) imidazolium [DAPIM]",m-phenylenediamine  [MDA],bis(trifluoromethylsulfonyl)imide [Tf2N],,,35,10,14.4,,46.6,,https://dx.doi.org/10.1002/app.43077,Gas transport properties in (6FDA-RTIL)-(6FDA-MDA) block copolyimides,"Zhang, Caili; Cao, Bing; Coleman, Maria R.; Li, Pei.",Journal of Applied Polymer Science,J. Appl. Polym. Sci.,133 (9),43077,2015,"Beijing University of Chemical Technology, Beijing, China ; The University of Toledo, Toledo, OH, USA","Coleman, Maria R.",maria.coleman6@utoledo.edu,"The University of Toledo, Toledo, OH, USA"
25.8 mol %-S,PIL-BCP,PIL-CP,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] and m-phenylenediamine  [MDA]",,,,,"2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA] - 1-allyl-3-propane-imidazolium",C=CC[N+]1=CN(CCCN2C(C(C=CC(C(C(F)(F)F)(C(F)(F)F)C3CCC(C(NC4=O)=O)=C4C3)=C5)=C5C2=O)=O)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"Short block copolyimide (low RTIL molecular weight) [25.8 mol% poly({[1,3-di(3-aminopropyl) imidazolium [DAPIM]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]-b-[poly({m-phenylenediamine  [MDA]}-{2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]})]","2,2-bis(3,4-carboxylyphenyl) hexafluoropropane dianhydride [6FDA]","1,3-di(3-aminopropyl) imidazolium [DAPIM]",m-phenylenediamine  [MDA],bis(trifluoromethylsulfonyl)imide [Tf2N],,,35,10,9.18,,61.5,,https://dx.doi.org/10.1002/app.43077,Gas transport properties in (6FDA-RTIL)-(6FDA-MDA) block copolyimides,"Zhang, Caili; Cao, Bing; Coleman, Maria R.; Li, Pei.",Journal of Applied Polymer Science,J. Appl. Polym. Sci.,133 (9),43077,2015,"Beijing University of Chemical Technology, Beijing, China ; The University of Toledo, Toledo, OH, USA","Coleman, Maria R.",maria.coleman6@utoledo.edu,"The University of Toledo, Toledo, OH, USA"
[bmim][Tf2N] SILM,SILM,SILM,Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-Butyl-3-methylimidazolium [bmim],C[N+]1=CN(CCCC)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,Porous hydrophobic poly(vinylidene fluoride) [PVDF] supported [1-Butyl-3-methylimidazolium [bmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]],Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-Butyl-3-methylimidazolium [bmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,40,1,1233,41,9.4,0.6,https://dx.doi.org/10.1016/j.memsci.2017.08.033,Selective separation of H2S and CO2 from CH4 by supported ionic liquid membranes,"Zhang, Xiaomin; Tu, Zhuoheng; Li, He; Huang, Kuan; Hu, Xingbang; Wu, Youting; MacFarlane, Douglas R.",Journal of Membrane Science,J. Membr. Sci.,543,282-287,2017,"Nanjing University, Nanjing, PR China ; Monash University, Victoria, Australia ; Nanchang University, Nanchang, PR China","Wu, Youting",ytwu@nju.edu.cn,"Nanjing University, Nanjing, PR China"
[bmim][CF3SO3] SILM,SILM,SILM,Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-Butyl-3-methylimidazolium [bmim],C[N+]1=CN(CCCC)C=C1,Triflate [CF3SO3],O=S([O-])(C(F)(F)F)=O,,,,,Porous hydrophobic poly(vinylidene fluoride) [PVDF] supported [1-Butyl-3-methylimidazolium [bmim]] [Triflate [CF3SO3]],Porous hydrophobic poly(vinylidene fluoride) [PVDF],1-Butyl-3-methylimidazolium [bmim],Triflate [CF3SO3],,,,40,1,1078,36,12.7,0.9,https://dx.doi.org/10.1016/j.memsci.2017.08.033,Selective separation of H2S and CO2 from CH4 by supported ionic liquid membranes,"Zhang, Xiaomin; Tu, Zhuoheng; Li, He; Huang, Kuan; Hu, Xingbang; Wu, Youting; MacFarlane, Douglas R.",Journal of Membrane Science,J. Membr. Sci.,543,282-287,2017,"Nanjing University, Nanjing, PR China ; Monash University, Victoria, Australia ; Nanchang University, Nanchang, PR China","Wu, Youting",ytwu@nju.edu.cn,"Nanjing University, Nanjing, PR China"
